date,USD_spread,KHR_spread,Sc_rolling_USD,Sc_rolling_KHR,P_dyn_USD,P_dyn_KHR,CRI_dyn_USD,CRI_dyn_KHR,CRI_dyn_System,CRI_static_USD,CRI_static_KHR,CRI_static_System
2016-01-01,10.955529230900352,19.640276150976916,11.160444292958974,24.152505895591233,0.17783952162325933,3.050321512043652e-07,0.16777868962239137,0.04079388130575876,0.14238172795906484,0.3651868712353763,0.3350486183528735,0.35915922065887573
2016-02-01,10.595443100469032,19.894847557397114,10.999584228389013,24.152505895591233,0.17009544880646832,0.0001607992219984089,0.17305305433656942,0.05282298997356906,0.14900704146396937,0.3122496644715256,0.3359237157087442,0.3169844747189693
2016-03-01,10.15445058608018,19.31729100190115,10.90638133406659,24.152505895591233,0.15346502475400947,2.6768276980448924e-05,0.16511585189977396,0.0528116593709081,0.1426550133940008,0.26243334425836584,0.3343240117145111,0.2768114777495949
2016-04-01,10.184135371764569,20.329455977473597,10.90638133406659,24.152505895591233,0.16109892646626534,0.00045866926210413883,0.1681158448606552,0.0530507941504479,0.14510283471861377,0.2652254384268605,0.3383574762299784,0.27985184598748414
2016-05-01,9.896903109502937,19.076830496928615,10.90638133406659,24.106461410165007,0.14682343348319793,1.6814758012850817e-05,0.1605542290037027,0.05357668836700364,0.13915872087636288,0.24151193361323067,0.33397930546784577,0.2600054079841537
2016-06-01,10.04810866205475,19.274614465430055,10.90638133406659,24.106461410165007,0.15986446512592378,3.2542253681877575e-05,0.16681148747432398,0.054362166605019364,0.14432162330046305,0.25308718616650117,0.33425269314097883,0.2693202875613967
2016-07-01,9.110316841515257,19.013246663652367,10.90638133406659,24.08788335303245,0.09428831316945141,1.5373126670548132e-05,0.13227869030042821,0.054425927445576526,0.11670813772945789,0.2076681474519729,0.3339086752397023,0.2329162530095188
2016-08-01,9.130907987101548,21.079547463556636,10.90638133406659,24.08788335303245,0.061811004705492834,0.003575279470450443,0.0931885780746273,0.05622314429455935,0.08579549131861372,0.20812609358772724,0.34729995774325617,0.23596086641883304
2016-09-01,8.821644900743447,19.28796501206114,10.90638133406659,24.08788335303245,0.03788717965737842,7.532401708298941e-05,0.07699569642164206,0.05710322625757125,0.0730172023888279,0.20278770423568923,0.3342744854036701,0.22908506046928542
2016-10-01,8.454970193047231,17.807349821728607,10.90638133406659,24.08788335303245,0.02251467712540489,1.010603540629873e-06,0.0679585917251293,0.05840933596835436,0.06604874057377431,0.1995533759976815,0.33338486044630816,0.22631967288740684
2016-11-01,6.124268372801151,18.5531135463241,10.90638133406659,24.075584463292337,0.0006628318192203331,1.1674710426401447e-05,0.05789690002840678,0.05958729552898888,0.058234979128523205,0.19730812407392898,0.333573906879551,0.22456128063505337
2016-12-01,6.507962536114205,13.999553218080788,10.90638133406659,24.013984611013434,0.0022556908517820107,1.1315393066979595e-12,0.06175375585246819,0.059958706424309866,0.06139474596683653,0.19731126313986283,0.3333333349399765,0.22451567749988557
2017-01-01,7.279358993527229,26.649026710325508,10.90638133406659,23.72305348069794,0.006271699388293528,0.8415591855604027,0.06353739245738999,0.4902328185696229,0.14887647767983658,0.19737504382234752,0.7708488187659428,0.3120697988110666
2017-02-01,7.226134354372894,14.089385761341887,10.90638133406659,24.013984611013434,0.00022729981769975538,0.003898613499317305,0.04555863615243309,0.14990997404941506,0.06642890373182948,0.19736377130048535,0.33333333548833227,0.22455768413805477
2017-03-01,9.102453955235491,15.007061294755818,10.86404690743166,23.514891081347432,0.02117432722350565,0.06899535397372936,0.055863543852538756,0.367831010320198,0.11825703714607061,0.20749766159713293,0.3333333711015207,0.2326648034980105
2017-04-01,8.495090246303837,12.12537308432167,10.86404690743166,23.23778717904123,0.008847703644268456,0.047986580381019994,0.05278393364410912,0.2670966151487054,0.09564646994502839,0.1997949860271083,0.3333333333353714,0.22650265548876092
2017-05-01,6.923311045490069,12.47289956210982,10.86404690743166,23.111567751643193,0.00014535490022127284,0.031234829821011778,0.04612789441931226,0.23469087217872386,0.08384048997119459,0.19732658122145028,0.33333333334092685,0.22452793164534562
2017-06-01,7.1420760975053525,12.038401801269002,10.86404690743166,22.867864560117876,0.0003465189649418665,0.017101035694608413,0.047933863509944316,0.20601542186309887,0.07955017518057522,0.19734948712954012,0.33333333333479154,0.22454625637059042
2017-07-01,7.701630089077099,12.943192513956715,10.86404690743166,22.72528429882159,0.0012588172789185226,0.015079398540425948,0.04794016838295079,0.19473620321987306,0.07729937535033525,0.19757427467556174,0.333333333375865,0.22472608641562242
2017-08-01,7.580277366180921,11.317462018672064,10.86404690743166,21.89509233325989,0.0009456795170997845,0.01288887333873967,0.04784863479960252,0.18842650765655117,0.07596420937099226,0.1974896984823387,0.3333333333334167,0.22465842545255432
2017-09-01,6.9965983945487995,10.875595938224055,10.86404690743166,21.18934499845568,0.0001697813747187915,0.01407455421723447,0.0472924446382388,0.1855348098891186,0.07494091768841477,0.1973324612673157,0.3333333333333467,0.22453263568052192
2017-10-01,5.423311009444285,11.15893155920724,10.86404690743166,20.90011045885766,7.006627750216765e-07,0.013649958613918711,0.047256606226992744,0.18020275606312963,0.07384583619422012,0.1973073393666069,0.33333333333337684,0.22451253815996092
2017-11-01,6.600893910592676,10.830799163601508,10.86404690743166,20.90011045885766,4.702104965981224e-05,0.00874662927788794,0.047792283387600935,0.17421660810657505,0.07307714833139575,0.19731300787450703,0.33333333333334436,0.22451707296627452
2017-12-01,6.611384717022452,10.208919880091596,10.86404690743166,20.90011045885766,7.04777743975038e-05,0.004554150964977577,0.04864490813618738,0.16755215192089848,0.0724263568931296,0.19731324552612925,0.3333333333333341,0.22451726308757022
2018-01-01,4.756408229749331,10.489846870072396,10.86404690743166,20.90011045885766,1.8679938706966936e-09,0.003333673117081326,0.044029110222687434,0.16184180894034167,0.06759164996621829,0.19730730575478614,0.33333333333333587,0.2245125112704961
2018-02-01,4.042571404200893,10.68491908903242,10.86404690743166,20.68257288104434,7.876699292808098e-11,0.00395241867792806,0.04574089984953605,0.16086086468904942,0.06876489281743872,0.1973073045479742,0.33333333333333925,0.22451251030504726
2018-03-01,7.009230160302738,8.71613740781211,10.685464633076862,20.68257288104434,9.07336509290424e-05,0.0008457924547672357,0.04548483800920379,0.15839447344900465,0.06806676509716397,0.19733363211505703,0.3333333333333333,0.2245335723587123
2018-04-01,6.199866485592179,9.19566016766166,10.482350765712921,20.68257288104434,0.00011629958827497067,0.0009728408479869888,0.05187874747835662,0.15817193007174382,0.07313738399703407,0.19730843187849054,0.3333333333333333,0.22451341216945908
2018-05-01,6.163824964776113,9.32462233733182,10.286962303940685,20.53215725179194,0.00021050589122695307,0.0010921937262898807,0.05237292199791782,0.15741333610243052,0.07338100481882037,0.19730827339474036,0.3333333333333333,0.22451328538245896
2018-06-01,5.546220839518918,8.741638613243017,10.286962303940685,20.53215725179194,3.391825151721761e-05,0.0005945479060034398,0.0522512941835419,0.1565284473226715,0.07310672481136782,0.19730736675761631,0.3333333333333333,0.22451256007275971
2018-07-01,6.055079177287716,7.531219282041187,10.286962303940685,20.516978848994356,0.00013656793474448037,0.00018431955002140565,0.05243464500219008,0.15586146437494347,0.07312000887674076,0.19730791437751913,0.3333333333333333,0.22451299816868198
2018-08-01,6.217916778266188,6.8880801171298405,10.286962303940685,20.516978848994356,0.0002182577252506368,8.366186125230435e-05,0.052486165544200075,0.1552809025981688,0.07304511295499382,0.19730852030521898,0.3333333333333333,0.22451348291084183
2018-09-01,6.65190312347265,7.543087196850146,10.286962303940685,20.516978848994356,0.0006639399645921307,0.00012700820780187083,0.0526177285515804,0.15455164697695292,0.07300451223665491,0.19731425488725887,0.3333333333333333,0.22451807057647377
2018-10-01,6.655345067646177,7.95271743638652,10.286962303940685,20.516978848994356,0.0006093108769847921,0.00016180030111767607,0.05253001933776126,0.15407069022191208,0.07283815351459143,0.1973143477628961,0.3333333333333333,0.22451814487698357
2018-11-01,6.199332342683443,7.7142624104709645,10.286962303940685,20.516978848994356,0.00016900287165289019,0.0001171486433572122,0.051627194709869324,0.15301678867304186,0.07190511350250384,0.19730842935802537,0.3333333333333333,0.22451341015308696
2018-12-01,6.284875330665088,7.271700355090752,10.286962303940685,20.516978848994356,0.0002116693419267346,6.80666472111513e-05,0.051656007318865375,0.15204006401677342,0.071732818658447,0.19730890998299058,0.3333333333333333,0.22451379465305915
2019-01-01,5.739834621976876,8.32402655868157,10.286962303940685,20.516978848994356,7.007191886732045e-07,0.00010150925282836898,0.04297473768445752,0.14761605376079676,0.06390300089972537,0.19730745622162507,0.3333333333333333,0.22451263164396673
2019-02-01,6.0129392048444625,7.640551695979112,10.161871782501278,20.516978848994356,4.2558074982990135e-06,4.727464892417821e-05,0.04338415543823091,0.14793386059462693,0.06429409646951012,0.19730781303611364,0.3333333333333333,0.2245129170955576
2019-03-01,6.425252917605821,6.048068174173338,10.074694143061107,20.516978848994356,3.0729917894878334e-05,7.507413367968674e-06,0.043697639982209796,0.14814917079648968,0.06458794614506577,0.19731014953409107,0.3333333333333333,0.2245147862939395
2019-04-01,6.024435353598168,4.632724152402355,9.93470449764089,20.516978848994356,1.192111401138174e-05,1.0895434312541141e-06,0.04406077154765062,0.14820207837531746,0.06488903291318399,0.19730783895177387,0.3333333333333333,0.2245129378280858
2019-05-01,6.209528012492889,5.363840087551602,9.322406767701896,19.735860624935015,0.0003256438594033684,7.91472306149732e-06,0.044738507628258484,0.148452103118357,0.06548122672627818,0.19730847841332852,0.3333333333333333,0.22451344939732948
2019-06-01,5.75948040620338,6.425631745335511,9.11546462791183,19.735860624935015,0.00016052701687863102,2.3070075961917347e-05,0.045021507598442284,0.14861654340473507,0.06574051475970084,0.1973074703177556,0.3333333333333333,0.22451264292087114
2019-07-01,5.995935770463524,5.461154518176912,9.104419676805433,19.735860624935015,0.00032390698995776734,7.587586221879938e-06,0.045740643017298424,0.14925967490553418,0.06644444939494558,0.19730777690687337,0.3333333333333333,0.22451288819216536
2019-08-01,6.2709316576790055,5.266891820887301,8.891847164366459,19.735860624935015,0.0011815616901726944,3.582393776291326e-06,0.046821892039282366,0.14815280918756135,0.06708807546893816,0.1973088200848511,0.3333333333333333,0.22451372273454756
2019-09-01,5.983153925094264,5.579171099320966,8.57672890991374,18.736826412758358,0.0019079569131782437,2.1930069029729715e-05,0.04831957997339292,0.1490195031407096,0.06845956460685626,0.1973077513851417,0.3333333333333333,0.22451286777478002
2019-10-01,5.451580799664438,5.600194480995247,8.465000206361383,17.99379075287748,0.0009609967626365012,6.125987661642629e-05,0.049174754188688295,0.14982926435752567,0.06930565622245577,0.1973073443790617,0.3333333333333333,0.224512542169916
2019-11-01,5.6396624904232056,4.873830747411469,7.899995128383784,15.89357435764789,0.007416381784957293,0.0004079879777811879,0.04782670900883649,0.15043252705472318,0.06834787261801384,0.19730740052669868,0.3333333333333333,0.22451258708802563
2019-12-01,5.28074085089351,5.025525591300451,7.899995128383784,14.31880464469537,0.0032371441923368938,0.0023954222280251347,0.045388828616775734,0.14850743525563187,0.06601254994454696,0.19730732205450088,0.3333333333333333,0.22451252431026736
2020-01-01,5.853956580628373,6.513614796986305,7.899995128383784,14.31880464469537,0.008333705655380386,6.166163689647064e-07,0.047198436556608554,0.08183268633800408,0.054125286512887665,0.19730755769265498,0.3333333333333333,0.22451271282079066
2020-02-01,6.075837177024264,6.307230178716708,7.899995128383784,13.229740825803008,0.012575290335267608,7.105427357601002e-15,0.04968833974507554,0.040548841043456914,0.047860440004751814,0.1973079711679658,0.3333333333333333,0.2245130436010393
2020-03-01,6.062224700952701,5.386721366484724,7.899995128383784,12.590472800071543,0.0035582223318295636,0.0,0.04098463092487014,0.03891247961558154,0.040570200663012417,0.1973079333810794,0.3333333333333333,0.22451301337153018
2020-04-01,5.499034393399627,5.479745545012243,7.610615546904965,12.212254703768707,0.0035777633459478375,0.0,0.043289332838603235,0.03527611967790274,0.04168669020646314,0.19730735439963545,0.3333333333333333,0.22451255018637506
2020-05-01,6.101062375623681,7.300141057853472,7.251626414674245,12.147026241479207,0.0377037818578716,7.71029906587728e-11,0.060220842090884415,0.03498747940971519,0.05517416955465057,0.19730804702665153,0.3333333333333333,0.22451310428798787
2020-06-01,5.8783550110618386,5.262679688276365,7.251626414674245,11.497696964321298,0.025441410139486975,1.3644640972643174e-13,0.054978395938526055,0.03788475455597577,0.051559667662016,0.19730758663550743,0.3333333333333333,0.2245127359750726
2020-07-01,5.9152140285034545,7.311420416310908,7.151991961772284,11.198564174073447,0.026363777306239955,9.03668111340572e-07,0.056259209201104395,0.03937566159296501,0.052882499679476516,0.1973076364780598,0.3333333333333333,0.2245127758491145
2020-08-01,5.803225627417669,7.41175703195157,6.999756335987284,10.94642984346985,0.03203890317846669,2.5299632985809062e-05,0.06418907786994227,0.04183084570776749,0.059717431437507316,0.19730750638343866,0.3333333333333333,0.2245126717734176
2020-09-01,5.162599959396651,6.371430530861111,6.740658399371833,10.841998357257145,0.06711066401506216,4.491615317459008e-07,0.09385838986167352,0.04197056234272605,0.08348082435788404,0.19730731433290769,0.3333333333333333,0.22451251813299283
2020-10-01,5.74076116842938,6.654027885567863,6.652763609516032,10.721389107674693,0.09332645304229814,2.4016333284304636e-06,0.09726315762282013,0.04249034064775952,0.08630859422780802,0.19730745685964932,0.3333333333333333,0.2245126321543861
2020-11-01,6.137255562002398,6.638344429479142,6.652763609516032,10.538614924812402,0.09571863189461838,5.3174390499677315e-06,0.09348124059701812,0.04281273875969539,0.08334754022955358,0.19730817048105656,0.3333333333333333,0.2245132030515119
2020-12-01,5.8759851619703,4.812340753110645,6.652763609516032,10.279151627586796,0.0785200347698295,5.478080877807656e-09,0.08778026094132368,0.04302989915904134,0.0788301885848672,0.19730758369028475,0.3333333333333333,0.22451273361889446
2021-01-01,6.453897909208033,6.459186960952174,6.652763609516032,9.615928470516964,0.10437282051901087,0.00023585399570136278,0.0907308317243165,0.04547163704046726,0.08167899278754664,0.1973104961760341,0.3333333333333333,0.22451506360749396
2021-02-01,6.4329310829503585,6.332561668055019,6.652763609516032,9.2279007100792,0.0451810392398212,0.0007540416427048724,0.14136682871963174,0.047958934207390634,0.12268524981718353,0.19731023874949585,0.3333333333333333,0.22451485766626333
2021-03-01,5.590567767573745,5.37309695038309,6.652763609516032,8.855144001847679,0.0060131111673517035,0.00024563666584886956,0.024341105619874612,0.046583300693365984,0.028789544634572888,0.19730738103471432,0.3333333333333333,0.22451257149443815
2021-04-01,5.875715102750677,4.362173949691865,6.5033992127741875,8.855144001847679,0.04457969365749748,1.0252585305403628e-05,0.04493461901049583,0.047175846040521226,0.04538286441650091,0.19730758335654217,0.3333333333333333,0.22451273335190042
2021-05-01,5.7588601708404115,5.660160608376732,6.5033992127741875,8.428429572321932,0.03442871155282323,0.0018444986201484603,0.0400251591290854,0.04941718788655219,0.04190356488057876,0.19730746985403794,0.3333333333333333,0.224512642549897
2021-06-01,5.547165844349103,6.232674855795042,6.5033992127741875,8.045544716960283,0.018592818046854198,0.01756659006447958,0.03093047501389718,0.05958278133295431,0.03666093627770861,0.19730736703307003,0.3333333333333333,0.22451256029312272
2021-07-01,5.885823339161638,6.930772498881789,6.5033992127741875,7.7738761669498535,0.03807333944985636,0.08291817779925026,0.04000725176135738,0.09268480541317367,0.05054276249172064,0.1973075961139358,0.3333333333333333,0.2245127435578153
2021-08-01,5.7527054887523095,5.07152265657176,6.5033992127741875,7.7738761669498535,0.02585711007334368,0.008144670899134177,0.03403537037372733,0.05581011714222375,0.03839031972742662,0.19730746531972979,0.3333333333333333,0.2245126389224505
2021-09-01,5.502830349736691,6.44507278675667,6.5033992127741875,7.7738761669498535,0.008888139861212396,0.04578180414608135,0.025180367088045524,0.07760315693593248,0.03566492505762292,0.19730735529886642,0.3333333333333333,0.22451255090575983
2021-10-01,5.084400495411389,6.651980265078773,6.438172789514777,7.7738761669498535,0.005538485040715968,0.048121052504901396,0.02476985997502688,0.08123950911790878,0.036063789803603266,0.19730731116482145,0.3333333333333333,0.2245125155985238
2021-11-01,5.434670212328042,6.607910185727257,6.427172458941955,7.658979374602075,0.013483049087719023,0.052925614451301506,0.028930523355979742,0.08544633220169771,0.04023368512512334,0.19730734130272462,0.3333333333333333,0.22451253970884638
2021-12-01,5.106253781634508,5.381349126065154,6.427172458941955,7.468955697958456,0.004411933375000232,0.03069778587695815,0.023990851988292282,0.07568223202864438,0.0343291279963627,0.19730731193301168,0.3333333333333333,0.224512516213076
2022-01-01,5.757352304939075,5.98033884495686,6.427172458941955,7.468955697958456,0.025365076878388293,0.031149215937653074,0.03347733831254003,0.078404738972863,0.04246281844460463,0.19730746873189217,0.3333333333333333,0.22451264165218043
2022-02-01,5.574309829362144,6.003369692064296,6.427172458941955,7.336504570221074,0.015597716625531666,0.035414003960698714,0.029222335342402615,0.09080236244717484,0.041538340763357065,0.1973073754674203,0.3333333333333333,0.2245125670406029
2022-03-01,5.3329610744486144,5.575055969721317,6.427172458941955,7.302960897467831,0.005374276421678981,0.03492483247126443,0.023785496610780534,0.09013691512417996,0.03705578031346042,0.19730732710912133,0.3333333333333333,0.22451252835396374
2022-04-01,5.312433468286001,4.841063505067394,6.311431513996844,7.302960897467831,0.013058766808934807,0.025389801646681587,0.02770971827009784,0.08171072170911685,0.038509918957901644,0.19730732497317385,0.3333333333333333,0.22451252664520577
2022-05-01,4.011404636749061,6.119230719354187,6.311431513996844,7.302960897467831,6.925651016542744e-05,0.039170582207621596,0.020895861492298457,0.09160935515824019,0.035038560225486806,0.19730730454403797,0.3333333333333333,0.22451251030189706
2022-06-01,4.309891785612499,5.244455738481824,6.311431513996844,7.302960897467831,0.00028727000383677037,0.02953155194518431,0.023107282453368197,0.08646666612817729,0.035779159188330016,0.19730730463318544,0.3333333333333333,0.224512510373215
2022-07-01,4.937979413020208,5.693715019731438,6.311431513996844,7.302960897467831,0.002288230390086854,0.03356307677282677,0.022574144066434175,0.08800946330728306,0.03566120791460395,0.1973073076842596,0.3333333333333333,0.22451251281407436
2022-08-01,4.952248535779174,4.81028920580032,6.311431513996844,7.302960897467831,0.002611941302001597,0.026550178497547594,0.023090548211209417,0.08513479454406322,0.03549939747778018,0.19730730792382004,0.3333333333333333,0.22451251300572272
2022-09-01,6.723890895080853,5.699209144806063,6.211174442239388,7.302960897467831,0.5545180657446098,0.03518751543189158,0.2988800460420776,0.09085866855599199,0.25727577054486045,0.19731646240553766,0.3333333333333333,0.2245198365910968
2022-10-01,4.945522534467312,5.500314689109257,6.438172789514777,7.302960897467831,0.007031481737780565,0.03356966882094714,0.030503206442951653,0.08979094275796866,0.04236075370595506,0.1973073078087789,0.3333333333333333,0.2245125129136898
2022-11-01,4.371656079187091,4.999781709184247,6.438172789514777,7.302960897467831,0.004593543748204643,0.028931168521193595,0.03498868429288094,0.0876517105047801,0.04552128953526077,0.197307304677962,0.3333333333333333,0.2245125104090363
2022-12-01,3.506309345122306,4.758769396054411,6.438172789514777,7.302960897467831,0.00033194603415509505,0.02964012307385344,0.03251210894225,0.09259225190840506,0.044528137535481016,0.19730730452515458,0.3333333333333333,0.2245125102867903
2023-01-01,4.6000000000000005,5.739999999999999,6.438172789514777,7.302960897467831,0.003981509298154662,0.03126198597672536,0.033037799711128725,0.08265625769634762,0.042961491308172506,0.19730730505964947,0.3333333333333333,0.22451251071438627
2023-02-01,4.647387806906493,5.907968555342192,6.438172789514777,7.302960897467831,0.00560317394412424,0.03215437320139236,0.03492276547967049,0.08425309592786867,0.04478883156931013,0.1973073052145193,0.3333333333333333,0.2245125108382821
2023-03-01,4.171863592336337,4.831286179623816,6.438172789514777,7.302960897467831,0.0011906038831426269,0.02095129055552103,0.03259883998665285,0.07696124317115106,0.04147132062355249,0.1973073045741843,0.3333333333333333,0.2245125103260141
2023-04-01,4.406919744797467,5.180454432585823,6.438172789514777,7.302960897467831,0.0021674783632499306,0.02589702880688305,0.032745596791391336,0.08205131047443744,0.04260673952800056,0.197307304711112,0.3333333333333333,0.22451251043555626
2023-05-01,3.977528245961356,5.354175653151421,6.438172789514777,7.302960897467831,0.0003067056715160277,0.0166919111876227,0.031038531280020442,0.06901355464596703,0.038633535953209765,0.1973073045404816,0.3333333333333333,0.22451251029905195
2023-06-01,2.8771019238704696,5.191840897220705,6.438172789514777,7.025934478239069,1.3964474864236465e-06,0.031150163832604272,0.030869749013818844,0.0702404085025918,0.038743880911573436,0.1973073045242177,0.3333333333333333,0.22451251028604086
2023-07-01,4.640724225589532,4.962360633613049,6.438172789514777,7.025934478239069,0.003371605729471927,0.012318674715083633,0.03312577756765641,0.05393123297393155,0.03728686864891144,0.1973073051903614,0.3333333333333333,0.2245125108189558
2023-08-01,4.166835174958887,4.8094147480514495,6.438172789514777,6.723214038896344,0.0017952073476885655,0.027962962281548376,0.036102997755354936,0.06456584401296095,0.041795567006876144,0.1973073045727717,0.3333333333333333,0.22451251032488406
2023-09-01,4.62352367410353,5.4416927414480085,6.438172789514777,6.652492170201046,0.006397718147067688,0.05248754088634455,0.03816121637091603,0.0778320915744431,0.046095391411621445,0.1973073051317458,0.3333333333333333,0.2245125107720633
2023-10-01,4.992726511621903,6.031213913024593,6.438172789514777,6.652492170201046,0.014805497427218928,0.061671197712762194,0.04209118616460983,0.0839654055538819,0.05046603004246425,0.1973073087034287,0.3333333333333333,0.2245125136294096
2023-11-01,4.537647501299187,5.431409522253029,6.438172789514777,6.641753388379049,0.003971120411306206,0.04283965688267577,0.036696778672709165,0.07978116917078798,0.045313656772324934,0.1973073049065265,0.3333333333333333,0.22451251059188787
2023-12-01,3.700833559454873,4.854850613932835,6.438172789514777,6.618927705565136,0.0002810608052132846,0.031150409244199984,0.03519837312063593,0.06666983200443274,0.041492664897395296,0.19730730452734033,0.3333333333333333,0.2245125102885389
2024-01-01,4.510031186838935,5.759584159373724,6.438172789514777,6.618927705565136,0.0028893259181009823,0.041860988762253304,0.03684088696415336,0.06653320557550355,0.0427793506864234,0.19730730485323403,0.3333333333333333,0.22451251054925392
2024-02-01,4.4891700315571,6.575996776210298,6.022600275108818,6.618927705565136,0.01623420044239976,0.060276043066700646,0.04460521437640778,0.07918741994364686,0.0515216554898556,0.1973073048178499,0.3333333333333333,0.22451251052094656
2024-03-01,4.3825907101425186,6.55737339078784,5.878242161853417,6.618927705565136,0.021986844571355246,0.08332211803104894,0.047218251612597524,0.08986086524479708,0.055746774339037436,0.1973073046875742,0.3333333333333333,0.22451251041672604
2024-04-01,4.635778703058526,6.522976156428001,5.878242161853417,6.618927705565136,0.031878285311565335,0.10003487244713127,0.05217398673190891,0.09417787801786079,0.060574764989099285,0.19730730517296638,0.3333333333333333,0.22451251080503976
2024-05-01,5.62129267245591,6.455325494007049,5.790600962920718,6.618927705565136,0.17426990590987912,0.12047623203571911,0.12377190763548573,0.10116720306165196,0.119250966720719,0.19730739272949013,0.3333333333333333,0.22451258085025877
2024-06-01,4.844157703068363,5.705221184477006,5.789470063494716,6.618927705565136,0.06720828261284217,0.05708724142805843,0.07184727307566899,0.06808838343899189,0.07109549514833358,0.1973073064713041,0.3333333333333333,0.22451251184370996
2024-07-01,5.7018031887331135,6.620947482494224,5.789470063494716,6.618927705565136,0.16524325356178693,0.10528789190630938,0.12159360754335305,0.0924756103036669,0.11577000809541582,0.19730743214505178,0.3333333333333333,0.2245126123827081
2024-08-01,5.675101014935498,6.759831679491455,5.753867192799001,6.611169509918999,0.1742622875966947,0.19292766143851414,0.1277819444336114,0.13230233066397165,0.12868602167968346,0.19730741748964878,0.3333333333333333,0.22451260065838569
2024-09-01,5.455800700243654,6.62173090201397,5.715690467784604,6.628705678140362,0.1594348870792417,0.1905986382638899,0.12026888033975566,0.1274495860040517,0.12170502147261487,0.19730734518469786,0.3333333333333333,0.22451254281442495
2024-10-01,6.2789177183893905,6.187404094034631,5.715690467784604,6.629293242780171,0.34139426195850087,0.09828494592615222,0.2108585519984923,0.08103618410254572,0.184894078419303,0.1973088709656309,0.3333333333333333,0.2245137634391714
2024-11-01,5.12261832706731,6.964758531216349,5.887743658301654,6.621143337374161,0.08779900124958973,0.25242141174497457,0.08436249187839115,0.15850424335240454,0.09919084217319384,0.1973073125640317,0.3333333333333333,0.22451251671789202
2024-12-01,4.740168204736796,6.259250782104713,5.887743658301654,6.656256096383341,0.05145404651421959,0.13130082983915026,0.0672996014779253,0.09630322362748725,0.07310032590783769,0.19730730565388524,0.3333333333333333,0.2245125111897749
2025-01-01,5.7540794820793035,7.120784217034841,5.887743658301654,6.656256096383341,0.14727110249001185,0.38582185562293125,0.11488717283664768,0.22344761012072237,0.13659926029346262,0.19730746632147408,0.3333333333333333,0.22451263972384594
2025-02-01,5.950536260617271,5.70684699679115,5.885289041156826,6.811063392422678,0.18327716475987244,0.03123006962083763,0.13475489325387296,0.04693135624728525,0.11719018585255543,0.19730769212042268,0.3333333333333333,0.2245128203630048
2025-03-01,5.4907550385191355,6.806287248965043,6.032631625060301,6.811063392422678,0.09322010548297732,0.19569143691481616,0.0893344058898015,0.1314945653596216,0.09776643778376552,0.19730735249140682,0.3333333333333333,0.22451254865979214
2025-04-01,5.609367538368768,5.94138648911747,6.032631625060301,6.845905069527869,0.10598271102478773,0.057433815793323406,0.09556374094547229,0.06319062435963692,0.08908911762830524,0.19730738799889527,0.3333333333333333,0.22451257706578287
2025-05-01,5.721830615908561,6.53890144128453,6.032631625060301,6.845905069527869,0.13832822825036584,0.13226071652281512,0.10926520396921569,0.09940366332588002,0.10729289584054856,0.1973074443233714,0.3333333333333333,0.22451262212536383
2025-06-01,5.352365498544243,6.3983263804579655,6.032631625060301,6.845905069527869,0.09518762078909604,0.12228523254606771,0.0875688944595209,0.09375180041812087,0.08880547565124089,0.1973073293258001,0.3333333333333333,0.22451253012730676
2025-07-01,5.9032589835363325,6.289881503115171,6.032631625060301,6.845905069527869,0.18198629693447943,0.1040821424379682,0.13053954030387815,0.08435981478933255,0.12130359520096905,0.19730761944997952,0.3333333333333333,0.2245127622266503
2025-08-01,5.322764165495252,5.271071380635102,6.032631625060301,6.845905069527869,0.1006273080671809,0.01113215862565431,0.09005768762439907,0.036680871325696446,0.07938232436465854,0.19730732602242815,0.3333333333333333,0.2245125274846092
2025-09-01,5.964563626311841,4.74853419600443,6.032631625060301,6.845905069527869,0.16319803791689724,0.0024464999104784058,0.11755314160485861,0.033018553206306415,0.10064622392514817,0.19730771661761579,0.3333333333333333,0.22451283996075933
2025-10-01,5.954348532347334,5.92569818087839,5.954043102040914,6.845905069527869,0.2686534629665769,0.050846621538779724,0.16744009509039473,0.057341486140482775,0.14542037330041235,0.19730769863592826,0.3333333333333333,0.2245128255754093
2025-11-01,6.074186271426875,5.3447657209809485,5.956902305838461,6.845905069527869,0.33599478507320846,0.017720267476602714,0.20038905134643675,0.04219357491072741,0.1687499560592949,0.19730796647168805,0.3333333333333333,0.2245130398440171
2025-12-01,4.682141766305255,4.238296452585095,5.991969287590599,6.845905069527869,0.026439985273460365,0.001262360307170196,0.044426469097420374,0.034702513951861844,0.04248167806830867,0.19730730535501298,0.3333333333333333,0.22451251095067704
